PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Rank,TotalPoints
Richard Rodgers,2550313,TE,FA,,,,,24,345,2,,,,,,,,,,34,60.10
Chris Herndon,2560738,TE,MIN,,,,,31,287,3,,,,2,11.41,,,,,35,58.20
Jacob Hollister,2558956,TE,JAX,,,,,25,209,3,,,1,,12.32,,,,,36,55.80
Dawson Knox,2562681,TE,BUF,,,,,24,288,3,,,,2,12.52,,,,,37,54.80
Cameron Brate,2550656,TE,TB,,,,,28,282,2,,,,,,,,,,38,54.20
Kyle Rudolph,2495438,TE,NYG,,,,,28,334,1,,,,1,12.00,,,,,39,54.10
Jack Doyle,2540232,TE,IND,,,,,23,251,3,,,,1,13.10,,,,,40,52.60
Will Dissly,2561046,TE,SEA,,,,,24,251,2,,,,,,,,,,41,51.60
Harrison Bryant,2563767,TE,CLE,,,,,24,238,3,,,,2,,,,,,42,51.50
Cole Kmet,2563704,TE,CHI,,,,-3,28,243,2,,,,1,12.61,,,,,43,49.70
Durham Smythe,2560880,TE,MIA,,,,,26,208,2,,,,,11.71,,,,,44,45.80
James O'Shaughnessy,2553318,TE,JAX,,,,,28,262,,,,,,12.32,,,,,45,45.30
Ross Dwelley,2561060,TE,SF,,,,,19,245,1,,,,,9.94,,,,,46,43.40
David Njoku,2557986,TE,CLE,,,,,19,213,2,,,,,,,,,,47,42.80
Greg Olsen,2495700,TE,FA,,,,,24,239,1,,,,,,,,,,48,41.90
Donald Parham,2562394,TE,LAC,,,,,10,159,3,,,,,11.32,,,,,49,39.90
Adam Shaheen,2558144,TE,MIA,,,,,12,150,3,,,,,11.71,,,,,50,39.00
Pharaoh Brown,2559018,TE,HOU,,,,,14,163,2,,,,,13.15,,,,,51,38.70
Tyler Kroft,2552586,TE,NYJ,,,,,12,119,3,,,,,10.92,,,,,52,37.60
Tyler Conklin,2561027,TE,MIN,,,,,19,194,1,,,,1,11.41,,,,,53,36.30
Marcedes Lewis,2495888,TE,GB,,,,,10,107,3,,,,,8.88,,,,,54,33.70
Adam Trautman,2564703,TE,NO,,,,,15,171,1,,,,,13.66,,,,,55,32.30
O.J. Howard,2557856,TE,TB,,,,,11,146,2,,,,,,,,,,56,32.10
Jesse James,2552633,TE,CHI,,,,,14,129,2,,,,,12.61,,,,,57,31.90
Nick Boyle,2552402,TE,BAL,,,,,14,113,2,,,,,10.73,,,,,58,31.33
Foster Moreau,2562317,TE,LV,,,,,7,140,2,,,,,13.02,,,,,59,30.30
Ian Thomas,2560894,TE,CAR,,,,,20,145,1,,,,1,14.16,,,,,60,30.20
MyCole Pruitt,2552401,TE,TEN,,,,,5,49,2,,1,,,15.64,,,,,61,26.50
Ryan Izzo,2560751,TE,FA,,,,,13,199,,,,,1,,,,,,62,26.10
Jason Witten,2505629,TE,FA,,,,,13,69,2,,,,,,,,,,63,25.40
Darrell Daniels,2558886,TE,ARI,,,,,8,92,1,,,,,11.53,,,,,64,24.40
Nick Vannett,2555289,TE,NO,,,,,14,95,1,,,,,13.66,,,,,65,24.20
Albert Okwuegbunam,2563911,TE,DEN,,,,,11,121,1,,,,,14.22,,,,,66,23.60
Jace Sternberger,2562744,TE,FA,,,,,12,114,1,,,,,,,,,,67,23.40
Troy Fumagalli,2560734,TE,NE,,,,,8,80,1,,,,,17.38,,,,,68,21.40
Stephen Anderson,2556463,TE,LAC,,,,,8,106,,,,,,11.32,,,,,69,21.30
Cethan Carter,2558929,TE,MIA,,,,,5,53,,,,,,11.71,,,,,70,21.20
Kaden Smith,2562740,TE,NYG,,,,,18,112,,,,,1,12.00,,,,,71,20.90
Maxx Williams,2552468,TE,ARI,,,,,8,102,1,,,,,11.53,,,,,72,20.20
Ryan Griffin,2541316,TE,NYJ,,,,,9,86,,,,,,10.92,,,,,73,19.80
Geoff Swaim,2553454,TE,TEN,,,,,9,83,1,,,,,15.64,,,,,74,19.60
Demetrius Harris,2541187,TE,ARI,,,,,7,45,,,,,,11.53,,,,,75,19.10
C.J. Uzomah,2552559,TE,CIN,,,,,8,87,1,,,,,,,,,,76,18.70
Lee Smith,2495347,TE,ATL,,,,,4,35,2,,,,,11.82,,,,,77,17.50
Vance McDonald,2540215,TE,FA,,,,,15,99,,,,,,,,,,,78,17.40
Stephen Carlson,2563044,TE,CLE,,,,,1,11,,,,1,,,,,,,79,17.10
Blake Bell,2552478,TE,KC,,,,2,11,110,,,,,,12.31,,,,,80,16.70
Reggie Gilliam,2565378,TE,BUF,,,,,2,16,1,,,,,12.52,,,,,81,15.50
Luke Stocker,2495234,TE,FA,,,,,7,63,,,,,,,,,,,82,14.00
Levine Toilolo,2540203,TE,NYG,,,,,5,46,,,,,,12.00,,,,,83,14.00
Dominique Dafney,2565540,TE,GB,,,,,2,26,1,,,,,8.88,,,,,84,13.00
Josh Hill,2541834,TE,FA,,,,,8,46,1,,,,1,,,,,,85,12.60
Nick Keizer,2561115,TE,FA,,,,,6,63,,,,,1,,,,,,86,12.30
Daniel Brown,2553900,TE,KC,,,,,2,31,,,,,,12.31,,,,,87,11.70
Johnny Mundt,2558875,TE,LA,,,,,4,53,,,,,,,,,,,88,11.50
Devin Asiasi,2564586,TE,NE,,,,,2,39,1,,,,,17.38,,,,,89,10.90
Jeremy Sprinkle,2557886,TE,DAL,,,,,1,6,,,,,,9.41,,,,,90,10.40
Derek Carrier,2534241,TE,LV,,,,,1,14,,,,,,13.02,,,,,91,10.20
Chris Manhertz,2552622,TE,JAX,,,,,6,52,,,,,,12.32,,,,,92,8.20
J.P. Holtz,2556852,TE,CHI,,,,,,,,,,,,12.61,,,,,93,7.60
Charlie Woerner,2565129,TE,SF,,,,,3,36,,,,,,9.94,,,,,94,7.60
Jaeden Graham,2561622,TE,ATL,,,,,3,25,,,,,,11.82,,,,,95,7.30
Eric Saubert,2558023,TE,DEN,,,,,3,16,,,,,,14.22,,,,,96,7.30
Colin Thompson,2559268,TE,CAR,,,,,1,7,1,,,,,14.16,,,,,97,7.20
Deon Yelder,2561293,TE,FA,,,,,7,36,,,,,,,,,,,98,7.10
Jason Croom,2559159,TE,PHI,,,,,1,3,1,,,,,,,,,,99,6.80
Jordan Thomas,2560896,TE,FA,,,,,1,3,1,,,,,,,,,,100,6.80
Juwan Johnson,2564676,TE,NO,,,,,4,39,,,,,,13.66,,,,,101,5.90
Tanner Hudson,2561215,TE,FA,,,,,3,41,,,,,,,,,,,102,5.60
Kahale Warring,2562771,TE,FA,,,,,3,35,,,,,,,,,,,103,5.00
Hunter Bryant,2563923,TE,DET,,,,,1,44,,,,,,,,,,,104,4.90
Kevin Rader,2561264,TE,FA,,,,,,,,,,,,,,,,,105,4.20
Ben Ellefson,2564181,TE,MIN,,,,,1,10,,,,1,,11.41,,,,,106,3.50
Jake Butt,2557859,TE,FA,,,,,2,5,,,,,,,,,,,107,3.20
Dalton Keene,2564616,TE,NE,,,,,3,16,,,,,1,17.38,,,,,108,2.80
Seth DeValve,2556365,TE,FA,,,,,,,,,,,,,,,,,109,2.70
Colby Parkinson,2565180,TE,SEA,,,,,2,16,,,,,,,,,,,110,2.60
Josiah Deguara,2563980,TE,GB,,,,,1,12,,,,,,8.88,,,,,111,1.70
Blake Jarwin,2559193,TE,DAL,,,,,1,12,,,,,,9.41,,,,,112,1.70
Mason Schreck,2558864,TE,FA,,,,,,,,,,,,,,,,,113,1.70
Eric Tomlinson,2553744,TE,FA,,,,,,,,,,,,,,,,,114,1.70
Luke Willson,2541199,TE,FA,,,,,1,12,,,,,,,,,,,115,1.70
Temarrick Hemingway,2555486,TE,FA,,,,,1,10,,,,,,,,,,,116,1.50
Brandon Dillon,2562984,TE,FA,,,,,1,6,,,,,,,,,,,117,1.10
Trevon Wesco,2562777,TE,NYJ,,,,,1,5,,,,,,10.92,,,,,118,1.00
Sean McKeon,2563854,TE,DAL,,,,,,,,,,,,9.41,,,,,119,0.80
Isaac Nauta,2562691,TE,FA,,,,,1,3,,,,,,,,,,,120,0.80
Stephen Sullivan,2565192,TE,FA,,,,,,,,,,,,,,,,,121,0.80
Marcus Baugh,2560971,TE,FA,,,,,1,2,,,,,,,,,,,122,0.70
Antony Auclair,2559044,TE,HOU,,,,,,,,,,,,13.15,,,,,123,0.00
John Bates,2566580,TE,WAS,,,,,,,,,,,,,,,,,124,0.00
Evan Baylis,2559299,TE,FA,,,,,,,,,,,,,,,,,125,0.00
Andrew Beck,2562626,TE,DEN,,,,,,,,,,,,14.22,,,,,126,0.00
Nate Becker,2563191,TE,FA,,,,,,,,,,,,,,,,,127,0.00
Ryan Becker,2564886,TE,ATL,,,,,,,,,,,,11.82,,,,,128,0.00
Kelvin Benjamin,2543471,TE,FA,,,,,,,,,,,,,,,,,129,0.00
Kendall Blanton,2562234,TE,LA,,,,,,,,,,,,,,,,,130,0.00
Jibri Blount,2565672,TE,FA,,,,,,,,,,,,,,,,,131,0.00
Nick Bowers,2564415,TE,LV,,,,,,,,,,,,13.02,,,,,132,0.00
Jacob Breeland,2565321,TE,FA,,,,,,,,,,,,,,,,,133,0.00
Ian Bunting,2563073,TE,FA,,,,,,,,,,,,,,,,,134,0.00
Matt Bushman,2565639,TE,FA,,,,,,,,,,,,,,,,,135,0.00
Darion Clark,2563434,TE,FA,,,,,,,,,,,,,,,,,136,0.00
Zach Davidson,2566301,TE,FA,,,,,,,,,,,,,,,,,137,0.00
Tyler Davis,2564178,TE,GB,,,,,,,,,,,,8.88,,,,,138,0.00
Luke Farrell,2566160,TE,JAX,,,,,,,,,,,,12.32,,,,,139,0.00
Austin Fort,2563037,TE,FA,,,,,,,,,,,,,,,,,140,0.00
Jody Fortson,2563259,TE,KC,,,,,,,,,,,,12.31,,,,,141,0.00
Jordan Franks,2561330,TE,FA,,,,,,,,,,,,,,,,,142,0.00
Pat Freiermuth,2566442,TE,PIT,,,,,,,,,,,,11.21,,,,,143,0.00
Zach Gentry,2562654,TE,PIT,,,,,,,,,,,,11.21,,,,,144,0.00
Kylen Granson,2566145,TE,IND,,,,,,,,,,,,13.10,,,,,145,0.00
Noah Gray,2566178,TE,KC,,,,,,,,,,,,12.31,,,,,146,0.00
Farrod Green,2564121,TE,FA,,,,,,,,,,,,,,,,,147,0.00
Garrett Griffin,2557033,TE,NO,,,,,,,,,,,,13.66,,,,,148,0.00
Nakie Griffin-Stewart,2564544,TE,FA,,,,,,,,,,,,,,,,,149,0.00
Nick Guggemos,2565804,TE,FA,,,,,,,,,,,,,,,,,150,0.00
Jacob Harris,2566220,TE,LA,,,,,,,,,,,,,,,,,151,0.00
Daniel Helm,2562284,TE,LV,,,,,,,,,,,,13.02,,,,,152,0.00
Hale Hentges,2563066,TE,FA,,,,,,,,,,,,,,,,,153,0.00
Cole Hikutini,2558953,TE,FA,,,,,,,,,,,,,,,,,154,0.00
Brycen Hopkins,2564349,TE,LA,,,,,,,,,,,,,,,,,155,0.00
Jesper Horsted,2563270,TE,CHI,,,,,,,,,,,,12.61,,,,,156,0.00
Tommy Hudson,2565450,TE,TEN,,,,,,,,,,,,15.64,,,,,157,0.00
Tyree Jackson,2562435,TE,PHI,,,,,,,,,,,,,,,,,158,0.00
Rysen John,2564742,TE,NYG,,,,,,,,,,,,12.00,,,,,159,0.00
Brevin Jordan,2566130,TE,HOU,,,,,,,,,,,,13.15,,,,,160,0.00
Hunter Kampmoyer,2566481,TE,FA,,,,,,,,,,,,,,,,,161,0.00
Matt LaCosse,2553667,TE,FA,,,,,,,,,,,,,,,,,162,0.00
Hunter Long,2566286,TE,MIA,,,,,,,,,,,,11.71,,,,,163,0.00
Tyler Mabry,2565168,TE,SEA,,,,,,,,,,,,,,,,,164,0.00
Alize Mack,2562307,TE,FA,,,,,,,,,,,,,,,,,165,0.00
Kyle Markway,2564763,TE,FA,,,,,,,,,,,,,,,,,166,0.00
Tyree Mayfield,2563145,TE,FA,,,,,,,,,,,,,,,,,167,0.00
Codey McElroy,2561239,TE,FA,,,,,,,,,,,,,,,,,168,0.00
Tre' McKitty,2566490,TE,LAC,,,,,,,,,,,,11.32,,,,,169,0.00
Briley Moore-McKinney,2566956,TE,TEN,,,,,,,,,,,,15.64,,,,,170,0.00
Quintin Morris,2566641,TE,FA,,,,,,,,,,,,,,,,,171,0.00
Thaddeus Moss,2565288,TE,FA,,,,,,,,,,,,,,,,,172,0.00
Chris Myarick,2563210,TE,FA,,,,,,,,,,,,,,,,,173,0.00
Josh Oliver,2562693,TE,BAL,,,,,,,,,,,,10.73,,,,,174,0.00
Jared Pinkney,2563518,TE,FA,,,,,,,,,,,,,,,,,175,0.00
Kyle Pitts,2565830,TE,ATL,,,,,,,,,,,,11.82,,,,,176,0.00
Tony Poljan,2566620,TE,FA,,,,,,,,,,,,,,,,,177,0.00
Jake Powell,2563134,TE,FA,,,,,,,,,,,,,,,,,178,0.00
Paul Quessenberry,2565531,TE,FA,,,,,,,,,,,,,,,,,179,0.00
Dax Raymond,2562710,TE,FA,,,,,,,,,,,,,,,,,180,0.00
Sammis Reyes,2565807,TE,WAS,,,,,,,,,,,,,,,,,181,0.00
Giovanni Ricci,2563668,TE,CAR,,,,,,,,,,,,14.16,,,,,182,0.00
Ellis Richardson,2563081,TE,FA,,,,,,,,,,,,,,,,,183,0.00
Ricky Seals-Jones,2559248,TE,WAS,,,,,,,,,,,,,,,,,184,0.00
Dylan Soehner,2565711,TE,NO,,,,,,,,,,,,13.66,,,,,185,0.00
Matt Sokol,2562980,TE,FA,,,,,,,,,,,,,,,,,186,0.00
Jack Stoll,2567061,TE,PHI,,,,,,,,,,,,,,,,,187,0.00
Tommy Sweeney,2562750,TE,BUF,,,,,,,,,,,,12.52,,,,,188,0.00
Tyrone Swoopes,2559263,TE,FA,,,,,,,,,,,,,,,,,189,0.00
Tim Tebow,497135,TE,FA,,,,,,,,,,,,,,,,,190,0.00
Hunter Thedford,2565585,TE,FA,,,,,,,,,,,,,,,,,191,0.00
Noah Togiai,2564865,TE,FA,,,,,,,,,,,,,,,,,192,0.00
Ross Travis,2554630,TE,FA,,,,,,,,,,,,,,,,,193,0.00
Tommy Tremble,2565914,TE,CAR,,,,,,,,,,,,14.16,,,,,194,0.00
Carl Tucker,2566665,TE,FA,,,,,,,,,,,,,,,,,195,0.00
Andrew Vollert,2561284,TE,FA,,,,,,,,,,,,,,,,,196,0.00
Delanie Walker,2495966,TE,FA,,,,,,,,,,,,,,,,,197,0.00
Nate Wieting,2563815,TE,FA,,,,,,,,,,,,,,,,,198,0.00
Mitchell Wilcox,2563749,TE,CIN,,,,,,,,,,,,,,,,,199,0.00
Carson Williams,2565669,TE,FA,,,,,,,,,,,,,,,,,200,0.00
Caleb Wilson,2562603,TE,FA,,,,,,,,,,,,,,,,,201,0.00
Eli Wolf,2565354,TE,FA,,,,,,,,,,,,,,,,,202,0.00
Ethan Wolf,2561422,TE,FA,,,,,,,,,,,,,,,,,203,0.00
Kenny Yeboah,2565768,TE,FA,,,,,,,,,,,,,,,,,204,0.00
